speciesId	compartment	initialConcentration (nM)	solver
nuc_gene_a__GORAB_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__C9orf85_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__LCE1B_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__LCE1A_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__LCE6A_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__SMCP_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__IVL_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__SPRR4_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__PAXX_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SPRR3_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__SPRR1B_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__SPRR2D_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__PER2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SPRR2A_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__SPRR2B_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__SPRR2E_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__SPRR2F_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__SPRR2G_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__LRP1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CAAP1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SERINC5_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SORD_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__DCDC2C_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SOX11_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__NXPH4_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TMEM215_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__FAM151B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ITIH2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TRUB2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__MRPS30_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PTPRH_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__LEAP2_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__ANKRD17_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ELF3_	Nucleus	0.0037956065853774253	Stochastic
nuc_gene_a__SLC34A1_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__ABRAXAS2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ETV3_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__ZBTB32_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__GRPEL1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__MSRB2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__C1orf94_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ZNF823_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ZNF835_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PNMA8A_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__GARIN6_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__RPN2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PDCD6_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CHD8_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__MRPL1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ATP9B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__KDM4F_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__FAM186A_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SMIM41_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CSMD2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__NPSR1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__MEF2B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__MIP_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SPRYD4_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__RNF180_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__AKR1C4_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__LYL1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SEC16A_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__FBXO33_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__INMT_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PYGO2_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__POM121L12_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__AKAP13_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__NRP2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__LRRC10_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__DCST2_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__TRIL_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__UGT3A1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__RPS29_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SCAF1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PCSK2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__NACAD_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SEC61B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__BTK_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ZNF713_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__MYRFL_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ZNF136_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__DCST1_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__ZNF804B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__IL7R_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TEX46_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ZNF473_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ZCCHC2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__AGBL4_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__IL5_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__GRHPR_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CDC42BPB_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SDHAF3_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__C1orf185_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ROR1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TEX22_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CCDC62_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PARD3B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TEX47_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CRK_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__HAND1_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__NOTCH1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__EIF3E_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__IL4I1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__RCHY1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ARL10_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__NOTCH2NLC_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__NXN_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__RDH11_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ADISSP_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__LMAN1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__KCNH7_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__RASEF_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CAMKMT_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__COX4I2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SYNJ2BP_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SLC23A1_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__SIX3_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__OTUD6B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__MTG2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PLCL1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__GPR39_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__RPS20_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__VARS2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SFRP1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__MED15_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CGREF1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PNOC_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__FRAS1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__LMAN2_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__FURIN_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PARD6B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__POLR2K_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__SLA2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TMEM181_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__FUT10_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ZNF716_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SLC14A1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CEP135_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__DNAJC22_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__APOB_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__AGBL3_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SEC61A2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__H3C1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SCUBE1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__C8orf34_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TSPAN11_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TRAPPC6B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__C9_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ANKRD7_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PXT1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__NAT16_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ABHD16A_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CBLIF_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__KCND2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__LINS1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TCN1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__IMMP2L_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__OOSP3_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__NUDT5_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__DLX5_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SLC9B1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__RFX7_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__DCAF16_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PTP4A1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__VWA3B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SYT15_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__HTR4_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__PRSS37_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CYTL1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__NPY4R_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__RPUSD2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__MAX_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__HDHD2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__DLX6_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SELENOH_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ARID3B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ACADSB_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__MRPS18C_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ASXL2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CLEC2L_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__XRN2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TAS2R3_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CTPS2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CYP2U1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SMIM39_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__BRI3_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CPXM2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__OXA1L_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__AKR1B15_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TUBA4B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ELP3_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__FAT1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TAS2R5_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__NOTO_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TMEM229A_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__UBE2D1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__NYNRIN_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__FBXO41_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SFRP2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__DAD1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SRD5A3_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__FMC1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__B3GNT7_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__STOX1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CNTF_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ERICH1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__AOC3_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__GLYAT_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PRDM13_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CNTD1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ATG2B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__C6orf120_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__BUB1B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__MYL12A_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PTBP1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SMIM28_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__COPG2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TCHHL1_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__SARDH_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__RPTN_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__HRNR_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__SFN_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__NR0B2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__NHSL1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TENT5B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__GHR_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TPD52_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ARHGAP19_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ATP6V1G1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ENTREP2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CATSPER4_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__LUC7L3_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__COL28A1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__GLYATL1B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__LIN28A_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PPP1R15B_	Nucleus	0.0037956065853774253	Stochastic
nuc_gene_a__OTX2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__OLFML2A_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__DMRTB1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SCD_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__EMC4_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__RGS7_	Nucleus	0.0037956065853774253	Stochastic
nuc_gene_a__LCN10_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__GSTO2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__MPLKIP_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TNS2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PPIB_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PPP1R3A_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__AOC2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__INA_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TMEM244_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__COA3_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__NAA15_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__KIF2B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__MINAR1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__EN2_	Nucleus	0.0037956065853774253	Stochastic
nuc_gene_a__URM1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TAS2R38_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__GPR37_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SENP8_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CNR2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PIGBOS1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PDZD7_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__KCNK16_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SPACDR_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ZCCHC8_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CYP4F22_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SPMIP7_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TAS2R4_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ZNF92_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CCDC186_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__KCTD2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__KIF6_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__LIN37_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__WDR86_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__GAS2L3_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CBX8_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CD70_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SCG3_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__HMGB2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TNFSF14_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__VPS37B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ZNF416_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__GRHL3_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__APOC4_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PCTP_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__RFPL4A_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__IL36B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__POLR3A_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ACYP2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__DLX2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__EFR3A_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__ELAVL3_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TMEM86B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__MREG_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TMPO_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__HAPLN4_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CEP55_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__RIC1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__IFRD1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__MARCHF4_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ZNF829_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__IQCA1L_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__DNAJC9_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ZNF22_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ZNF580_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CEACAM8_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__OGFRL1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SCARB2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__BNC2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__NCAPH2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PPP1R3G_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__DMAC1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__GIMAP2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__DNM3_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__KLK7_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CCDC182_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__MTA1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__AFG3L2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PIK3C2G_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__RPP30_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PDE2A_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__C1orf105_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__ABL1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__FBXW10_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__H2BC14_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TIMM23B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CPA2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ARMT1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SOX15_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CA11_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CGRRF1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__EFNB3_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__OR1D5_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CEACAM4_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CNNM1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__WSCD2_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ANGEL1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__MYL12B_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SLC4A9_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__CPA4_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TMEM97_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SULT2A1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__NR2E1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__ABCA4_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__RAB3D_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PSMA4_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__BLOC1S5_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SP1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__COX16_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SPPL2C_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__STH_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__OR10V1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PRX_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__WHRN_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SCN1A_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PDE6A_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__FAM117A_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TRIM32_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PRRC2C_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__SLC22A3_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PRDM6_	Nucleus	0.002846704939033069	Stochastic
nuc_gene_a__HINT3_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__CYP2F1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__PHPT1_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__DLX3_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__NDUFAF8_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__TMEM141_	Nucleus	0.0018978032926887127	Stochastic
nuc_gene_a__MICA_	Nucleus	0.0018978032926887127	Stochastic
